0, Level_Start 
0 ,020
1141 ,430
2110 ,030
2516 ,031
2610 ,030
2766 ,431
2813 ,430
3031 ,031
3313 ,431
3360 ,430
3891 ,431
5735 ,030
6031 ,430
6063 ,031
6313 ,030
6656 ,031
6688 ,431
6813 ,330
7266 ,331
7313 ,430
7438 ,230
7813 ,030
8438 ,031
8656 ,431
9141 ,030
9438 ,430
9610 ,031
9813 ,431
10266 ,430
10406 ,030
11063 ,031
11235 ,00
11391 ,030
11485 ,20
11735 ,031
11860 ,431
11891 ,330
11985 ,030
12063 ,20
12313 ,330
12860 ,030
12906 ,331
12938 ,430
13141 ,431
13188 ,430
13266 ,031
13906 ,431
13938 ,330
14735 ,331
14766 ,430
15141 ,431
15188 ,330
15438 ,030
15485 ,331
15610 ,430
15813 ,031
16360 ,230
16735 ,030
17438 ,231
17531 ,031
18031 ,431
18266 ,030
18313 ,20
18516 ,031
18906 ,330
19235 ,030
19391 ,331
19438 ,430
19735 ,031
20188 ,431
20313 ,330
20610 ,230
20641 ,331
20688 ,430
20860 ,030
21266 ,231
21391 ,031
22313 ,431
22438 ,030
22735 ,430
22813 ,031
23110 ,431
23563 ,230
24203 ,231
, 29
24203, Level_End 
0, Level_Start 
26985 ,020
27985 ,430
29031 ,030
29438 ,031
29516 ,030
29594 ,431
29641 ,430
29688 ,431
29735 ,430
30016 ,031
30641 ,431
30688 ,330
30813 ,230
30891 ,331
30938 ,430
31266 ,030
31844 ,031
32063 ,431
32110 ,231
32485 ,030
32735 ,430
32938 ,031
33110 ,431
33641 ,230
33719 ,430
33860 ,030
34391 ,00
34438 ,431
34516 ,031
34563 ,330
34766 ,331
34813 ,430
35063 ,030
35188 ,20
35344 ,00
35438 ,031
35641 ,030
35719 ,20
35813 ,431
35860 ,330
35969 ,031
36485 ,030
36610 ,430
36891 ,031
37266 ,431
37313 ,330
37688 ,230
37781 ,331
37813 ,430
38031 ,030
38766 ,031
38813 ,431
39031 ,030
39188 ,430
39485 ,031
40438 ,030
40485 ,20
40563 ,431
40688 ,031
40781 ,330
41110 ,030
41235 ,331
41266 ,430
41610 ,031
41813 ,431
41860 ,330
41938 ,331
42235 ,230
42266 ,430
42438 ,030
42860 ,231
42938 ,031
43360 ,431
44141 ,230
44235 ,430
44610 ,030
45313 ,231
45391 ,031
45688 ,431
45735 ,330
46391 ,331
46438 ,430
47016 ,230
47110 ,431
47141 ,330
47391 ,230
47656 ,331
47891 ,430
48360 ,030
48766 ,231
48860 ,031
50110 ,431
52016 ,430
52235 ,00
52766 ,030
52860 ,20
53110 ,031
53188 ,431
53516 ,430
53766 ,030
53844 ,20
53938 ,431
53969 ,330
54094 ,031
54531 ,030
54610 ,30
54860 ,031
55188 ,331
55235 ,430
56188 ,030
56266 ,120
57438 ,431
57813 ,330
58219 ,031
58860 ,331
58891 ,430
59235 ,431
59266 ,330
59360 ,331
59563 ,230
59891 ,030
60360 ,231
, -19
60360, Level_End 
